,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
284,0.3760893272505181,-0.29296248929169943,0.45657724,3.4717550000000004,27001316
285,0.41117636777153577,-0.3090497552217138,0.5085914,3.4163508,27001316
286,0.44735955134965566,-0.3269915906772869,0.5641765999999999,3.3556017999999996,27001316
287,0.4846398084030398,-0.34774624279193345,0.6235901,3.2866752,27001316
288,0.5230162946674007,-0.3727147040679813,0.6871088000000001,3.205628,27001316
289,0.5624891644039385,-0.4017583203573352,0.75503564,3.113864,27001316
290,0.6030578533559683,-0.49403608491054474,0.8276991,2.8393826,27001316
291,0.6447247087833795,-0.5460682375099801,0.9054624,2.6954212,27001316
292,0.6874852520511044,-0.5926228662334407,0.98870814,2.572813,27001316
293,0.7313454962430057,-0.6457692803968711,1.0778745,2.4396472,27001316
294,0.7763005834619792,-0.6978132842414625,1.173417,2.3159256,27001316
295,0.8223519392883692,-0.7538284869492391,1.2758462,2.189765,27001316
296,0.8695001691685132,-0.810064836487301,1.3857181,2.0700192,27001316
297,0.9177442749683676,-0.8688696706640298,1.5036365,1.951802,27001316
298,0.9670867686496291,-0.9267475459072456,1.6302707,1.8420428,27001316
299,1.0175237009192994,-0.9795959071882132,1.7663360000000001,1.7472215,27001316
300,1.0690573800856518,-1.1668702501146122,1.9126327,1.4488244,27001316
301,1.1216864866407106,-1.280014129549024,2.0700274,1.2938323,27001316
302,1.175414520898475,-1.4097579640664641,2.2394855,1.1363993000000001,27001316
303,1.2302380333651295,-1.5218501624085579,2.422044,1.0158976,27001316
304,1.2861594459758827,-1.6308524445349473,2.6188613999999997,0.9109841999999999,27001316
305,1.3431735544795838,-1.7296315746069866,2.8311827000000003,0.82529956,27001316
306,1.4012861702591275,-1.8535637683830395,3.060419,0.72910243,27001316
307,1.4604964609863174,-2.0146727157690267,3.3080977999999996,0.6206115,27001316
308,1.5208044933724845,-2.1292736205403524,3.575905,0.5534129,27001316
309,1.5822070552246459,-2.2811753777306114,3.8656828,0.4754219,27001316
310,1.6447024641364116,-2.4648905797878657,4.1794686,0.39563316,27001316
311,1.7082973498017446,-2.6731569922077214,4.5195555999999995,0.32125044,27001316
312,1.772992635312652,-2.8906985750846195,4.888449,0.2584441,27001316
313,1.8387756163148374,-3.122382360493865,5.288833599999999,0.20499706,27001316
314,1.905663078520301,-3.2611750734508824,5.7238646,0.17843117,27001316
315,1.9736411515136238,-3.4580183592517963,6.1968336,0.14654897,27001316
316,2.042723938132173,-3.662056103697153,6.7115865,0.11950066,27001316
317,2.11289904478054,-4.086680764952028,7.272188000000001,0.07815525,27001316
318,2.1841622464523227,-4.602418188026063,7.8832035000000005,0.046663385,27001316
319,2.2565319397904977,-5.547366332064561,8.549911999999999,0.018138045,27001316
320,2.329997418444383,-6.570454006793901,9.277915,0.0065203234999999995,27001316
321,0.0,0.0,0.0,2.7289932,27001316
322,0.019736489815027125,-0.009904093624426251,0.019932542,2.7020984,28001452
323,0.04056890297529183,-0.021431707674916683,0.041403063,2.6711285,28001452
324,0.06249900054116559,-0.03395885372174935,0.064493395,2.6378756,28001452
325,0.0855241157313577,-0.04808447705793529,0.08928783,2.6008758999999997,28001452
326,0.10964635132940573,-0.062318697124626954,0.11588337,2.5641167,28001452
