haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1373000006,57000000002718,1373000022,1373000000,57,0.14438343,1373000007,-1,1373000005,1373000006,-1,40,3.2704954,1.7213135,2.6680357,838,14.863297,12.056179,26.819065,20205,1,1,3,-33.16472,-66.13129,20.76643,25.632074,44.198254,0.019496785,0.27875164,0.11464792,724956,0,2718,0.046467807,832
1373000007,56000000002622,1373000022,1373000000,56,0.17489761,1373000008,-1,1373000006,1373000007,-1,42,3.3565612,1.3770508,2.4959044,838,14.861424,12.068247,26.810465,20205,1,1,3,-35.136456,-67.94073,18.785454,25.749859,46.367657,0.014461617,0.24549155,0.12543221,724954,0,2622,0.04772671,305
1373000008,55000000002597,1373000022,1373000000,55,0.20754863,1373000009,-1,1373000007,1373000008,-1,42,3.2704954,1.6352477,2.6680357,838,14.8826685,12.080956,26.80482,20205,1,1,3,-37.254784,-67.63314,16.01321,26.26534,46.212215,0.099353485,0.18805882,0.018066125,724956,0,2597,0.041092806,623
1373000009,54000000002725,1373000022,1373000000,54,0.24246909,1373000010,-1,1373000008,1373000009,-1,38,3.2704954,2.6680357,3.2704954,838,14.925615,12.1112585,26.779696,20205,1,1,2,-41.364563,-69.34345,13.809548,28.458952,52.280785,0.06224912,0.33158845,0.07937434,724969,0,2725,0.03211943,414
1884000000,63000000002668,1884000013,1884000000,63,0.0,1884000001,-1,-1,1884000000,-1,41,3.2704954,0.9467224,2.6680357,3099,12.002536,26.295692,17.304798,26196,1,2,1,-1.8399609,-169.58757,374.2643,22.811447,44.193928,-0.20734915,0.10337096,-0.07265496,2298634,0,2668,0.048657574,76
1884000001,62000000002718,1884000013,1884000000,62,0.019932542,1884000002,-1,1884000000,1884000001,-1,40,3.2704954,1.7213135,2.6680357,3099,12.000865,26.336805,17.238848,26196,1,2,1,-2.9146936,-171.53444,375.40213,22.793133,45.155846,-0.23276655,0.119323805,-0.06406369,2298634,0,2718,0.047519576,771
1884000002,61000000002826,1884000013,1884000000,61,0.041403063,1884000003,-1,1884000001,1884000002,-1,38,3.098364,1.549182,2.840167,3099,11.9957075,26.367283,17.162746,26198,1,2,1,-3.4676616,-172.40146,374.72318,22.96855,44.454895,-0.22121097,0.071072675,-0.08002842,2298635,0,2826,0.044620503,321
1884000003,60000000002931,1884000013,1884000000,60,0.064493395,1884000004,-1,1884000002,1884000003,-1,36,2.840167,1.4631164,2.4098387,3099,11.993312,26.426344,17.066755,26198,1,2,1,-3.4628937,-173.93048,374.07132,23.885489,44.367683,-0.18874139,0.13411586,-0.10366912,2298635,0,2931,0.041703194,117
1884000004,59000000003075,1884000013,1884000000,59,0.08928783,1884000005,-1,1884000003,1884000004,-1,34,2.9262328,2.065576,2.3237731,3099,12.005955,26.4698,16.986204,26198,1,2,1,-1.8654141,-174.80948,374.22186,25.211363,46.55642,-0.1847937,0.13044967,-0.25485358,2298739,0,3075,0.033708565,170
1884000005,58000000003136,1884000013,1884000000,58,0.11588337,1884000006,-1,1884000004,1884000005,-1,33,2.7541015,1.8934448,2.2377074,3099,12.009122,26.51461,16.885475,26198,1,2,1,-3.986922,-174.41858,369.0371,26.253931,46.76546,-0.23203757,0.114884496,-0.23181172,2298739,0,3136,0.029662471,19
1884000006,57000000003144,1884000013,1884000000,57,0.14438343,1884000007,-1,1884000005,1884000006,-1,33,2.840167,1.8934448,2.6680357,3099,12.001375,26.552547,16.803774,26198,1,2,1,-4.860458,-175.45638,369.45935,26.249485,48.095116,-0.23125085,0.11568024,-0.23239465,2298739,0,3144,0.032057587,655
1884000007,56000000003208,1884000013,1884000000,56,0.17489761,1884000008,-1,1884000006,1884000007,-1,32,2.6680357,1.549182,2.4959044,3099,11.992454,26.589186,16.703163,26198,1,2,1,-6.0606356,-176.76146,370.66486,26.769882,45.750565,-0.22608648,0.10618513,-0.23534238,2298721,0,3208,0.037796035,143
1884000008,55000000003158,1884000013,1884000000,55,0.20754863,1884000009,-1,1884000007,1884000008,-1,33,1.8073791,0.9467224,1.6352477,3099,12.037438,26.661615,16.552477,26194,1,2,1,-7.3445406,-176.12617,366.80542,26.471554,39.48281,-0.19247857,0.089709595,-0.24285974,2298717,0,3158,0.042662773,451
1884000009,54000000003112,1884000013,1884000000,54,0.24246909,1884000010,-1,1884000008,1884000009,-1,33,1.8934448,1.1188537,1.7213135,3099,12.043177,26.714533,16.457314,26194,1,2,1,-8.234293,-177.41144,367.92224,24.780264,40.700615,-0.18999985,0.08930839,-0.24389213,2298597,0,3112,0.04215803,583
2002000000,63000000002797,2002000019,2002000000,63,0.0,2002000001,-1,-1,2002000000,-1,35,3.442627,0.9467224,2.4959044,2696,30.213291,21.821136,28.68519,31708,3,2,3,-108.34839,92.348656,-506.64194,23.359251,41.660828,-0.07891007,0.09720834,0.0041214307,10770708,0,2797,0.04419674,422
2002000001,62000000002854,2002000019,2002000000,62,0.019932542,2002000002,-1,2002000000,2002000001,-1,32,3.2704954,0.86065674,2.1516418,2696,30.232267,21.804762,28.779247,31708,3,2,3,-110.00939,97.13407,-506.03625,22.577047,40.40636,-0.17011888,0.11252922,-0.15740152,10770404,0,2854,0.04397524,275
2002000002,61000000002877,2002000019,2002000000,61,0.041403063,2002000003,-1,2002000001,2002000002,-1,32,3.18443,0.9467224,1.8934448,2696,30.252016,21.789684,28.888805,31708,3,2,3,-108.241936,101.83467,-503.01566,23.190126,39.090942,-0.18832004,0.115298554,-0.15576515,10770404,0,2877,0.046979126,340
2002000003,60000000002845,2002000019,2002000000,60,0.064493395,2002000004,-1,2002000002,2002000003,-1,35,2.6680357,1.2909851,1.7213135,2696,30.277927,21.77091,29.002531,31709,3,2,3,-105.70455,105.15435,-499.93674,24.379248,39.902016,-0.2776325,0.07925742,-0.08106484,10770404,0,2845,0.04798213,197
